Unnamed: 0,SEM 1 SGPA,SEM 1 KT,SEM 2 SGPA,SEM 2 KT,SEM 3 SGPA,SEM 3 KT,SEM 4 SGPA,SEM 4 KT,Attandance,label
2718,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2719,3.6,2,3.9,1,4.2,1,4.8,1,5,0
2720,4.2,3,3.8,2,3.4,1,3.7,0,5,0
2721,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2722,8.3,0,8.7,0,8.2,0,8.1,0,2,1
2723,3.5,1,4.2,1,4.9,1,4.7,1,5,0
2724,4.33,1,4.82,2,4.67,2,4.9,1,3,0
2725,7.89,0,7.37,0,7.65,0,7.6,0,1,1
2726,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2727,8.0,0,7.85,0,8.54,0,8.1,0,2,1
2728,6.9,0,6.5,0,6.7,0,6.2,0,3,1
2729,4.78,2,4.65,2,4.61,1,4.21,1,4,0
2730,8.15,0,7.8,0,8.18,0,9.0,0,3,1
2731,5.8,1,5.5,2,6.0,1,6.1,0,2,1
2732,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2733,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2734,4.2,1,4.1,1,4.5,4,4.8,0,4,0
2735,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2736,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2737,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2738,6.6,0,8.1,0,7.5,0,6.8,0,5,1
2739,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2740,5.14,0,5.2,2,5.6,1,5.9,0,3,1
2741,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2742,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2743,3.6,1,3.5,1,4.2,2,4.1,2,5,0
2744,7.56,0,6.5,0,6.01,0,6.07,0,3,1
2745,3.8,3,4.8,3,3.2,2,4.9,1,5,0
2746,7.5,0,7.6,0,7.5,0,6.82,0,2,1
2747,9.52,0,9.24,0,10.0,0,9.8,0,1,1
2748,6.12,0,7.82,0,6.58,0,7.1,0,3,1
2749,7.56,0,8.41,0,9.46,0,8.0,0,1,1
2750,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2751,6.7,0,6.67,0,6.69,0,6.9,0,2,1
2752,3.6,1,3.7,1,4.1,1,3.4,3,5,0
2753,3.2,1,3.9,1,3.8,2,3.5,1,5,0
2754,8.3,0,8.12,0,9.35,0,7.3,0,3,1
2755,3.6,1,3.5,1,3.7,2,4.1,1,5,0
2756,6.6,0,9.13,0,6.54,0,6.7,0,4,1
2757,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2758,3.9,2,3.5,1,4.1,2,4.2,2,5,0
2759,7.7,0,7.63,0,9.85,0,8.8,0,2,1
2760,7.44,0,7.41,0,8.32,0,8.29,0,2,1
2761,4.54,2,4.78,1,4.32,1,4.23,1,5,0
2762,4.4,3,4.2,2,3.6,1,3.1,2,5,0
2763,4.34,1,4.98,2,4.19,1,4.28,2,5,0
2764,5.6,1,5.8,1,5.7,2,6.2,0,1,1
2765,4.85,1,4.95,1,4.67,2,4.37,1,5,0
2766,7.2,0,7.96,0,6.39,0,7.3,0,2,1
2767,4.6,1,3.5,1,4.6,2,3.9,1,5,0
2768,4.2,2,4.3,3,4.7,1,3.1,3,5,0
2769,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2770,5.8,0,5.9,1,5.9,0,6.0,0,3,1
2771,3.7,1,4.9,2,4.2,2,4.7,2,3,0
2772,3.7,1,3.4,1,3.9,1,3.2,1,5,0
2773,6.89,0,7.0,0,6.2,0,6.4,0,3,1
2774,4.2,1,4.1,1,4.5,4,4.8,0,4,0
2775,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2776,6.2,1,6.3,2,5.9,1,5.8,0,4,1
2777,5.6,1,5.7,1,5.2,1,5.7,0,2,1
2778,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2779,4.64,1,4.44,2,4.72,2,4.35,1,5,0
2780,5.8,0,6.0,0,6.2,0,6.1,0,3,1
2781,4.8,0,7.85,0,7.43,0,7.5,0,2,1
2782,6.1,2,5.2,1,5.4,1,5.9,0,3,1
2783,5.6,1,5.8,1,5.7,2,6.2,0,1,1
2784,8.67,0,8.12,0,7.98,0,9.18,0,3,1
2785,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2786,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2787,4.9,4,3.95,1,4.1,2,3.7,1,5,0
2788,3.6,2,3.9,1,4.2,1,4.8,1,5,0
2789,4.2,2,4.6,2,4.1,1,3.4,2,5,0
2790,6.98,0,7.2,0,7.4,0,7.6,0,3,1
2791,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2792,7.75,0,7.78,0,7.68,0,8.93,0,2,1
2793,3.7,1,4.9,2,4.2,2,4.7,2,3,0
2794,8.3,0,8.12,0,9.35,0,7.3,0,3,1
2795,5.8,0,5.9,1,5.9,0,6.0,0,3,1
2796,7.04,0,7.85,0,6.32,0,6.68,0,3,1
2797,8.2,0,6.2,0,6.8,0,7.2,0,3,1
2798,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2799,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2800,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2801,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2802,6.2,0,6.23,0,5.9,0,5.7,0,1,1
2803,4.7,1,4.73,1,4.32,2,4.55,2,5,0
2804,5.9,2,5.8,2,5.6,1,5.9,0,2,1
2805,4.9,2,4.8,2,4.2,1,4.6,1,5,0
2806,3.9,1,3.7,2,4.4,2,4.5,3,5,0
2807,6.15,0,6.09,0,6.0,0,7.1,0,2,1
2808,7.0,0,7.0,0,7.0,0,7.0,0,3,1
2809,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2810,7.5,0,7.2,0,6.27,0,7.1,0,2,1
2811,3.8,1,3.7,3,3.3,2,3.2,0,4,0
2812,4.89,2,4.72,2,4.61,2,4.58,0,5,0
2813,3.7,2,4.1,2,4.3,2,3.5,2,3,0
2814,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2815,7.9,0,7.8,0,6.62,0,6.8,0,2,1
2816,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2817,3.7,1,4.9,2,3.7,1,3.5,1,3,0
2818,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2819,6.69,0,6.8,1,6.42,0,6.5,0,2,1
2820,8.3,0,8.12,0,9.35,0,7.3,0,3,1
2821,4.66,4,4.68,1,4.28,1,4.27,0,5,0
2822,3.6,1,3.5,1,3.7,2,4.1,1,5,0
2823,5.8,0,6.0,0,6.2,0,6.1,0,3,1
2824,6.1,0,6.09,0,6.0,0,6.1,0,3,1
2825,4.89,2,4.72,2,4.61,2,4.58,0,5,0
2826,9.0,0,9.0,0,8.0,0,8.5,0,3,1
2827,7.41,0,8.0,0,8.54,0,8.1,0,1,1
2828,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2829,6.1,2,6.1,1,6.5,2,5.9,0,3,1
2830,3.8,1,4.2,2,4.6,2,3.5,2,3,0
2831,8.25,0,8.2,0,8.26,0,8.3,0,2,1
2832,3.5,1,4.2,1,4.9,1,4.7,1,5,0
2833,6.5,2,6.1,1,5.0,0,6.2,0,5,1
2834,4.2,2,4.3,3,4.7,1,3.1,3,5,0
2835,4.5,1,3.9,3,3.5,1,4.1,2,5,0
2836,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2837,3.7,1,3.4,1,3.9,1,3.2,1,5,0
2838,4.89,2,4.72,2,4.61,2,4.58,0,5,0
2839,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2840,6.0,1,5.9,2,5.8,1,5.9,0,2,1
2841,9.16,1,8.35,0,8.27,2,7.2,0,2,1
2842,3.7,1,4.9,2,3.7,1,3.5,1,3,0
2843,6.89,0,7.6,0,7.9,0,7.8,0,1,1
2844,4.2,3,3.8,2,3.4,1,3.7,0,5,0
2845,7.6,0,8.4,0,7.78,0,7.9,0,1,1
2846,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2847,6.53,0,6.81,0,7.14,0,7.86,0,3,1
2848,8.14,0,7.0,0,7.6,0,8.2,0,1,1
2849,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2850,6.1,0,6.09,0,6.0,0,6.1,0,3,1
2851,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2852,8.57,0,8.22,0,8.08,0,8.8,0,1,1
2853,6.53,0,6.81,0,7.14,0,7.86,0,3,1
2854,3.25,2,3.7,2,4.2,1,4.13,1,5,0
2855,5.67,0,5.8,1,5.17,0,5.6,0,1,1
2856,9.05,0,6.3,0,7.41,0,7.6,0,2,1
2857,6.5,0,6.3,0,6.7,0,6.8,0,4,1
2858,6.15,0,6.09,0,6.0,0,7.1,0,2,1
2859,9.21,1,8.35,0,6.7,2,8.1,0,2,1
2860,5.67,0,6.81,0,6.6,2,6.5,0,3,1
2861,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2862,8.3,0,8.74,0,7.25,0,9.0,0,1,1
2863,9.21,0,9.13,0,5.9,0,8.9,0,1,1
2864,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2865,7.8,0,7.2,0,7.8,0,7.2,0,2,1
2866,4.97,1,4.87,2,4.15,1,4.0,1,5,0
2867,6.3,0,6.2,0,6.8,0,6.7,0,2,1
2868,7.75,0,7.78,0,7.68,0,8.93,0,2,1
2869,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2870,8.2,0,7.9,0,9.3,0,9.0,0,3,1
2871,4.2,1,4.2,2,3.5,2,4.4,1,5,0
2872,8.67,0,8.56,0,8.89,0,9.52,0,1,1
2873,8.0,0,7.85,0,8.54,0,8.1,0,2,1
2874,8.14,0,7.0,0,7.6,0,8.2,0,1,1
2875,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2876,6.12,0,7.82,0,6.58,0,7.1,0,3,1
2877,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2878,4.2,1,4.6,1,3.8,1,3.1,1,4,0
2879,3.5,1,3.4,2,4.0,2,4.1,2,5,0
2880,3.8,1,3.4,1,4.1,2,4.3,1,5,0
2881,8.14,2,7.2,1,7.6,1,6.3,0,2,1
2882,3.7,1,3.8,2,4.2,2,4.1,1,5,0
2883,8.3,0,8.7,0,8.2,0,8.1,0,2,1
2884,6.1,0,6.2,0,6.35,0,6.5,0,4,1
2885,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2886,4.1,1,3.5,1,3.6,2,3.7,2,5,0
2887,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2888,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2889,8.15,0,8.3,0,9.07,0,8.93,0,3,1
2890,5.6,2,5.8,2,5.8,1,6.2,0,5,1
2891,6.89,0,7.0,0,6.2,0,6.4,0,3,1
2892,6.1,2,5.2,1,5.4,1,5.9,0,3,1
2893,3.6,1,3.5,1,4.2,2,4.1,2,5,0
2894,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2895,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2896,8.19,0,8.5,0,8.26,0,8.3,0,2,1
2897,3.7,1,4.9,2,4.2,2,4.7,2,3,0
2898,7.07,0,7.81,0,7.11,0,7.32,0,2,1
2899,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2900,4.1,2,4.6,3,4.2,1,4.8,3,5,0
2901,4.3,1,4.6,1,3.4,1,3.8,2,5,0
2902,6.2,1,9.0,1,6.3,1,6.8,0,3,1
2903,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2904,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2905,6.0,1,5.9,2,5.8,1,5.9,0,2,1
2906,6.51,0,7.42,0,6.73,0,7.0,0,3,1
2907,8.15,0,7.8,0,8.18,0,9.0,0,3,1
2908,6.1,2,6.1,1,6.5,2,5.9,0,3,1
2909,7.68,0,7.02,0,7.02,0,7.0,0,4,1
2910,7.75,0,7.78,0,7.68,0,8.93,0,2,1
2911,5.9,0,5.6,0,5.8,1,6.1,0,5,1
2912,7.4,2,5.8,2,5.9,1,5.2,0,4,1
2913,7.65,0,6.76,0,6.62,0,6.9,0,4,1
2914,8.12,0,7.93,0,8.0,0,8.1,0,2,1
2915,8.67,0,8.12,0,7.98,0,9.18,0,3,1
2916,3.5,1,4.2,1,4.9,1,4.7,1,5,0
2917,4.9,2,3.5,2,4.7,2,3.1,0,5,0
2918,4.3,1,4.6,1,3.4,1,3.8,2,5,0
2919,3.7,1,3.9,1,4.8,1,3.7,3,5,0
2920,6.3,2,6.2,1,6.7,1,6.2,0,5,1
2921,4.2,1,4.1,2,3.6,1,3.4,1,5,0
2922,4.6,1,3.5,1,4.6,2,3.9,1,5,0
2923,6.89,0,7.0,0,6.2,0,6.4,0,3,1
2924,7.2,0,7.3,0,7.16,0,7.1,0,3,1
2925,6.67,0,5.8,2,6.2,0,6.3,0,5,1
2926,3.7,2,4.2,1,3.9,1,4.2,2,5,0
2927,8.54,0,7.31,0,6.54,0,8.04,0,3,1
2928,6.67,0,7.19,0,6.54,0,6.5,0,3,1
2929,7.2,0,8.43,0,6.43,0,6.5,0,5,1
2930,3.9,3,3.4,2,4.1,2,4.3,1,5,0
2931,4.2,1,3.4,2,3.8,3,3.5,2,5,0
2932,9.08,0,9.62,0,9.48,0,9.4,0,1,1
2933,7.1,0,6.85,0,7.2,1,7.3,0,3,1
2934,9.21,0,10.0,0,9.35,0,9.0,0,2,1
2935,3.5,2,4.1,1,3.9,1,3.7,2,5,0
2936,4.7,1,4.73,1,4.32,2,4.55,2,5,0
2937,5.1,2,5.2,0,5.6,1,5.4,0,3,1
2938,5.7,2,5.85,1,5.6,2,6.0,0,3,1
2939,3.7,2,4.2,1,3.9,1,4.2,2,5,0
2940,6.0,0,5.0,0,7.0,0,6.5,0,4,1
2941,6.2,0,6.3,0,6.0,0,5.6,0,4,1
2942,4.9,2,4.8,2,4.2,1,4.6,1,5,0
2943,6.2,1,6.2,1,6.3,2,5.6,0,2,1
2944,6.67,0,6.69,0,6.86,0,7.67,0,3,1
2945,6.67,0,6.69,0,6.86,0,7.67,0,3,1
2946,4.0,2,4.5,2,4.6,1,4.8,1,4,0
2947,5.5,2,5.2,2,5.85,0,5.9,0,3,1
2948,6.63,0,6.6,0,6.58,0,6.3,0,1,1
2949,8.15,0,7.8,0,8.18,0,9.0,0,3,1
2950,4.9,4,3.95,1,4.1,2,3.7,1,5,0
2951,8.0,0,7.85,0,8.54,0,8.1,0,2,1
2952,3.2,1,3.9,1,3.8,2,3.5,1,5,0
2953,5.8,1,5.5,2,6.0,1,6.1,0,2,1
2954,7.5,0,6.2,0,6.3,1,6.0,0,2,1
2955,5.8,0,5.9,0,5.92,0,6.0,0,2,1
2956,7.2,0,7.1,0,6.54,0,7.84,0,2,1
2957,6.67,1,8.41,2,8.0,1,6.2,0,2,1
2958,4.9,2,3.5,2,4.7,2,3.1,0,5,0
2959,5.93,0,5.2,0,5.4,0,6.8,0,4,1
2960,7.1,0,6.85,0,7.2,1,7.3,0,3,1
2961,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2962,7.93,0,7.93,0,7.38,0,7.3,0,3,1
2963,3.7,1,4.9,2,3.7,1,3.5,1,3,0
2964,4.2,1,4.6,1,3.8,1,3.1,1,4,0
2965,7.2,0,7.1,0,6.54,0,7.84,0,2,1
2966,5.75,0,6.54,0,5.9,0,5.98,0,1,1
2967,5.56,0,9.24,0,6.15,0,9.0,0,3,1
2968,6.89,0,7.6,0,7.9,0,7.8,0,1,1
2969,6.6,0,9.13,0,6.54,0,6.7,0,4,1
2970,4.5,1,3.9,3,3.5,1,4.1,2,5,0
2971,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2972,5.56,0,8.41,0,6.04,0,6.2,0,3,1
2973,7.79,0,8.77,0,7.91,0,8.0,0,3,1
2974,7.2,0,7.1,0,6.43,0,7.3,0,5,1
2975,8.89,0,8.26,0,8.04,0,8.5,0,2,1
2976,4.97,2,4.95,1,4.87,1,4.85,2,5,0
2977,8.25,0,8.2,0,8.26,0,8.3,0,2,1
2978,8.57,0,8.22,0,8.08,0,8.8,0,1,1
2979,4.27,1,4.19,1,4.17,1,4.27,3,5,0
2980,8.0,0,8.56,0,7.22,0,7.6,0,1,1
2981,3.6,2,3.9,1,4.2,1,4.8,1,5,0
2982,5.8,0,5.9,0,5.92,0,6.0,0,2,1
2983,8.32,0,8.16,0,7.41,0,7.6,0,3,1
2984,8.43,1,6.2,2,6.8,1,6.5,0,2,1
2985,4.7,2,3.2,2,3.8,2,4.9,0,5,0
2986,7.04,0,7.85,0,6.32,0,6.68,0,3,1
2987,6.67,0,7.19,0,6.54,0,6.5,0,3,1
2988,3.2,1,3.8,2,4.6,3,3.6,2,3,0
2989,4.1,3,3.2,1,3.6,2,3.4,2,5,0
2990,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2991,6.98,0,7.2,0,7.4,0,7.6,0,3,1
2992,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2993,3.4,2,4.2,1,4.7,3,4.2,2,5,0
2994,9.21,1,8.35,0,6.7,2,8.1,0,2,1
2995,9.05,0,9.0,0,9.1,0,9.2,0,3,1
2996,3.7,2,4.1,2,4.3,2,3.5,2,3,0
2997,3.9,2,3.4,2,4.2,2,3.7,0,4,0
2998,7.79,0,8.5,0,8.04,0,8.4,0,3,1
2999,9.21,0,10.0,0,9.35,0,9.0,0,2,1
3000,3.4,2,3.5,2,3.6,1,3.9,1,5,0
3001,8.89,0,8.26,0,8.04,0,8.5,0,2,1
3002,8.2,0,7.9,0,9.3,0,9.0,0,3,1
3003,6.67,0,5.8,2,6.2,0,6.3,0,5,1
3004,6.19,0,6.2,1,6.15,1,7.0,0,4,1
3005,8.2,0,5.73,2,6.3,2,6.2,0,2,1
3006,4.4,3,4.2,2,3.6,1,3.1,2,5,0
3007,3.9,1,3.7,2,4.4,2,4.5,3,5,0
3008,6.0,0,5.0,0,7.0,0,6.5,0,4,1
3009,3.8,2,3.6,1,3.4,3,3.7,2,5,0
3010,3.6,1,3.7,1,4.1,1,3.4,3,5,0
3011,8.12,0,7.93,0,8.0,0,8.1,0,2,1
3012,8.12,0,7.93,0,8.0,0,8.1,0,2,1
3013,4.1,1,3.5,1,3.6,2,3.7,2,5,0
3014,4.3,1,3.6,1,3.3,2,4.1,2,5,0
3015,6.51,0,7.42,0,6.73,0,7.0,0,3,1
3016,7.56,0,8.41,0,9.46,0,9.3,0,1,1
3017,5.8,0,5.9,0,5.92,0,6.0,0,2,1
3018,9.21,1,8.35,0,6.7,2,8.1,0,2,1
3019,5.56,0,9.24,0,6.15,0,9.0,0,3,1
3020,7.89,1,8.35,2,6.3,1,5.9,0,1,1
3021,4.97,1,4.87,2,4.15,1,4.0,1,5,0
3022,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3023,4.2,2,3.8,1,4.7,2,3.8,1,5,0
3024,4.2,2,3.8,1,4.7,2,3.8,1,5,0
3025,8.25,0,8.2,0,8.26,0,8.3,0,2,1
3026,9.05,0,6.3,0,7.41,0,7.6,0,2,1
3027,4.2,1,3.9,1,3.5,2,3.6,2,5,0
3028,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3029,5.65,0,5.7,2,5.9,2,5.8,0,3,1
3030,4.27,1,4.19,1,4.17,1,4.27,3,5,0
3031,9.05,0,9.0,0,9.1,0,9.2,0,3,1
3032,6.7,0,6.67,0,6.69,0,6.9,0,2,1
3033,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3034,7.7,0,7.63,0,9.85,0,8.8,0,2,1
3035,4.2,3,3.8,2,3.4,1,3.7,0,5,0
3036,6.1,2,6.1,1,6.5,2,5.9,0,3,1
3037,4.4,1,4.9,1,4.2,4,3.7,0,5,0
3038,3.8,3,4.8,3,3.2,2,4.9,1,5,0
3039,8.89,0,7.19,0,6.54,0,6.9,0,3,1
3040,6.5,0,6.3,0,6.7,0,6.8,0,4,1
3041,7.56,0,8.41,0,9.46,0,9.5,0,1,1
3042,6.6,0,8.1,0,7.5,0,6.8,0,5,1
3043,6.19,0,6.2,1,6.15,1,7.0,0,4,1
3044,6.2,1,6.3,2,5.9,1,5.8,0,4,1
3045,9.0,0,9.0,0,8.0,0,8.5,0,3,1
3046,8.89,0,7.19,0,6.54,0,6.9,0,3,1
3047,7.56,0,8.41,0,9.46,0,8.0,0,1,1
3048,5.7,2,5.85,1,5.6,2,6.0,0,3,1
3049,5.67,0,5.8,1,5.17,0,5.6,0,1,1
3050,4.97,2,4.95,1,4.87,1,4.85,2,5,0
3051,4.2,2,4.6,2,4.1,1,3.4,2,5,0
3052,9.21,0,9.13,0,5.9,0,8.9,0,1,1
3053,3.8,4,4.2,2,4.2,1,3.8,2,4,0
3054,7.04,0,7.85,0,6.32,0,6.68,0,3,1
3055,4.3,1,4.6,1,3.4,1,3.8,2,5,0
3056,4.1,2,4.6,3,4.2,1,4.8,3,5,0
3057,6.15,0,6.09,0,6.0,0,7.1,0,2,1
3058,3.4,2,3.5,2,4.6,1,3.5,1,5,0
3059,4.2,1,4.1,1,4.5,4,4.8,0,4,0
3060,6.67,0,6.69,0,6.86,0,7.67,0,3,1
3061,8.67,0,8.56,0,8.89,0,9.52,0,1,1
3062,8.71,0,6.8,0,8.0,0,8.0,0,3,1
3063,6.67,0,5.8,2,6.2,0,6.3,0,5,1
3064,3.8,1,3.4,1,4.1,2,4.3,1,5,0
3065,6.91,1,6.6,2,5.82,1,6.1,0,4,1
3066,4.6,1,3.7,1,3.8,2,3.1,2,5,0
3067,3.9,3,3.5,1,3.7,2,3.3,1,5,0
3068,4.8,1,4.6,1,3.4,2,4.9,2,5,0
3069,4.1,3,3.2,1,3.6,2,3.4,2,5,0
3070,7.2,0,7.1,0,6.43,0,7.3,0,5,1
3071,4.3,1,4.6,1,3.4,1,3.8,2,5,0
3072,4.0,3,3.9,2,3.4,1,3.8,0,5,0
3073,4.85,1,4.95,1,4.67,2,4.37,1,5,0
3074,4.1,1,4.3,1,3.9,1,3.75,1,5,0
3075,4.5,2,3.9,2,4.6,1,3.6,1,5,0
3076,8.67,0,8.12,0,7.98,0,9.18,0,3,1
3077,7.41,0,8.0,0,8.54,0,8.1,0,1,1
3078,8.57,0,8.22,0,8.08,0,8.8,0,1,1
3079,6.0,1,5.9,2,5.8,1,5.9,0,2,1
3080,7.87,0,7.15,0,7.42,0,7.5,0,2,1
3081,7.56,0,8.41,0,9.46,0,9.3,0,1,1
3082,6.95,0,7.67,0,6.25,0,6.92,0,5,1
3083,9.0,0,9.0,0,8.0,0,8.5,0,3,1
3084,6.98,0,7.2,0,7.4,0,7.6,0,3,1
3085,9.48,0,9.69,0,8.89,0,8.9,0,1,1
3086,3.5,1,4.2,1,4.9,1,4.7,1,5,0
3087,6.5,2,6.1,1,5.0,0,6.2,0,5,1
3088,3.8,2,4.1,1,3.72,1,4.2,2,3,0
3089,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3090,4.2,2,3.8,1,4.7,2,3.8,1,5,0
3091,5.9,1,5.7,1,5.6,1,5.8,0,5,1
3092,4.16,2,3.8,2,3.7,1,4.5,1,5,0
3093,6.67,0,7.19,0,6.54,0,6.5,0,3,1
3094,3.8,2,4.6,1,4.6,1,3.4,1,5,0
3095,4.33,1,4.82,2,4.67,2,4.9,1,3,0
3096,4.9,2,4.8,2,4.2,1,4.6,1,5,0
3097,8.3,0,8.74,0,7.25,0,9.0,0,1,1
3098,6.1,2,5.2,1,5.4,1,5.9,0,3,1
3099,4.32,1,4.89,1,4.98,1,4.25,2,5,0
3100,7.5,0,7.2,0,6.27,0,7.1,0,2,1
3101,4.89,2,4.72,2,4.61,2,4.58,0,5,0
3102,4.54,2,4.78,1,4.32,1,4.23,1,5,0
3103,7.2,1,8.43,1,8.88,1,6.3,0,2,1
3104,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3105,5.8,0,6.0,0,6.2,0,6.1,0,3,1
3106,4.6,1,3.7,1,3.8,2,3.1,2,5,0
3107,3.7,1,3.9,1,4.8,1,3.7,3,5,0
3108,7.2,0,7.1,0,6.43,0,7.3,0,5,1
3109,4.78,2,4.65,2,4.61,1,4.21,1,4,0
3110,6.89,0,7.6,0,7.9,0,7.8,0,1,1
3111,6.5,2,6.1,1,5.0,0,6.2,0,5,1
3112,3.6,1,3.5,1,4.2,2,4.1,2,5,0
3113,4.89,2,4.72,2,4.61,2,4.58,0,5,0
3114,7.89,0,7.93,0,8.27,0,8.0,0,2,1
3115,6.67,1,8.41,2,8.0,1,6.2,0,2,1
3116,4.2,1,4.1,1,4.5,4,4.8,0,4,0
3117,9.16,1,8.35,0,8.27,2,7.2,0,2,1
3118,5.8,1,5.2,1,5.3,0,5.9,0,1,1
3119,8.43,0,6.3,0,5.5,0,8.1,0,2,1
3120,3.9,1,3.7,2,4.4,2,4.5,3,5,0
3121,4.2,1,4.1,2,3.6,1,3.4,1,5,0
3122,8.67,0,8.56,0,8.89,0,9.52,0,1,1
3123,4.69,2,4.25,2,4.65,1,4.48,1,3,0
3124,6.15,0,6.09,0,6.0,0,7.1,0,2,1
3125,6.89,0,6.8,2,6.2,2,6.9,0,2,1
3126,6.89,0,6.8,2,6.2,2,6.9,0,2,1
3127,7.74,0,7.5,1,7.73,0,7.8,0,2,1
3128,7.65,0,6.76,0,6.62,0,6.9,0,4,1
3129,4.7,1,4.73,1,4.32,2,4.55,2,5,0
3130,9.58,0,9.46,0,8.2,0,7.1,0,1,1
3131,5.8,0,6.15,0,6.09,0,6.0,0,3,1
3132,4.8,1,4.6,1,3.4,2,4.9,2,5,0
3133,3.9,2,3.4,2,4.2,2,3.7,0,4,0
3134,4.54,2,4.78,1,4.32,1,4.23,1,5,0
3135,3.6,1,3.8,2,3.4,2,3.3,1,3,0
3136,5.67,0,6.81,0,6.6,2,6.5,0,3,1
3137,7.9,0,7.8,0,6.62,0,6.8,0,2,1
3138,6.89,0,7.0,0,6.2,0,6.4,0,3,1
3139,4.1,2,4.6,3,4.2,1,4.8,3,5,0
3140,4.64,1,4.44,2,4.72,2,4.35,1,5,0
3141,6.69,0,6.8,1,6.42,0,6.5,0,2,1
3142,7.5,0,7.6,0,7.5,0,6.82,0,2,1
3143,5.56,0,9.24,0,6.15,0,9.0,0,3,1
3144,3.7,2,4.1,2,4.3,2,3.5,2,3,0
3145,4.5,2,3.9,2,4.6,1,3.6,1,5,0
3146,4.97,2,4.95,1,4.87,1,4.85,2,5,0
3147,5.6,1,5.7,1,5.2,1,5.7,0,2,1
3148,4.1,1,4.3,1,3.9,1,3.75,1,5,0
3149,4.2,1,4.6,1,3.8,1,3.1,1,4,0
3150,4.4,3,4.2,2,3.6,1,3.1,2,5,0
3151,5.7,2,5.85,1,5.6,2,6.0,0,3,1
3152,8.25,0,8.2,0,8.26,0,8.3,0,2,1
3153,5.8,1,5.2,1,5.3,0,5.9,0,1,1
3154,9.48,0,9.69,0,8.89,0,8.9,0,1,1
3155,4.7,1,4.73,1,4.32,2,4.55,2,5,0
3156,4.2,1,4.6,1,3.8,1,3.1,1,4,0
3157,3.2,1,3.8,2,4.6,3,3.6,2,3,0
3158,6.2,0,6.23,0,5.9,0,5.7,0,1,1
3159,6.67,0,5.8,2,6.2,0,6.3,0,5,1
3160,7.5,0,7.2,0,6.27,0,7.1,0,2,1
3161,9.48,0,9.69,0,8.89,0,8.9,0,1,1
3162,7.75,0,7.78,0,7.68,0,8.93,0,2,1
3163,3.5,2,4.1,1,3.9,1,3.7,2,5,0
3164,8.3,0,8.96,0,8.0,0,7.6,0,1,1
3165,4.5,1,3.9,3,3.5,1,4.1,2,5,0
